       1 0.328051 0.661863 0.673044 0.674421 0.702052 0.782105 0.783268 0.851162 0.851205 0.885526 0.885527 0.906774 0.906774 0.921689 0.921689 0.932895 0.932895 0.941699 0.941699 0.948843 0.948843 0.954783 0.954783 0.959817 0.959817 0.964147 0.964147 0.967913 0.967913 0.971214 0.971214 0.974121 0.974121 0.976684 0.976684 0.978934 0.978934 0.980892 0.980892 0.982565 0.982565 0.983954 0.983954 0.985051 0.985051 0.985847 0.985847  0.98633  0.98633 0.986492  1.01369  1.01386  1.01386  1.01436  1.01436  1.01518  1.01518  1.01631  1.01631  1.01775  1.01775  1.01949  1.01949  1.02153  1.02153  1.02389  1.02389  1.02659  1.02659  1.02967  1.02967  1.03318  1.03318  1.03723  1.03723  1.04191  1.04191  1.04742  1.04742  1.05399  1.05399    1.062    1.062  1.07205  1.07205  1.08512  1.08512  1.10303  1.10303  1.12963  1.12964  1.17558  1.17562  1.27964  1.28081  1.40273  1.42672  1.50332
     1.1 0.340813 0.617936 0.634531  0.65617 0.687514 0.739518 0.741455 0.821327 0.821416 0.862729 0.862731 0.888122 0.888122 0.905926 0.905926 0.919316 0.919316 0.929848 0.929848 0.938404 0.938404 0.945526 0.945526 0.951568 0.951568 0.956769 0.956769 0.961296 0.961296 0.965267 0.965267 0.968766 0.968766 0.971852 0.971852 0.974563 0.974563 0.976922 0.976922  0.97894  0.97894 0.980615 0.980615 0.981939 0.981939 0.982899 0.982899 0.983481 0.983481 0.983677  1.01659   1.0168   1.0168   1.0174   1.0174   1.0184   1.0184  1.01977  1.01977  1.02152  1.02152  1.02364  1.02364  1.02612  1.02612  1.02899  1.02899  1.03227  1.03227  1.03602  1.03602   1.0403   1.0403  1.04523  1.04523  1.05096  1.05096  1.05769  1.05769  1.06573  1.06573  1.07556  1.07556  1.08791  1.08791  1.10404  1.10404  1.12627  1.12627  1.15961  1.15962  1.21856  1.21865   1.3535  1.35545  1.40164  1.42417  1.60731
     1.2 0.351855 0.578781 0.599793 0.625479 0.658188 0.695421 0.698461 0.789292 0.789461 0.838259 0.838264 0.868066 0.868066 0.888937 0.888937  0.90465  0.90465 0.917026 0.917026 0.927094 0.927094 0.935484 0.935484  0.94261  0.94261 0.948749 0.948749 0.954097 0.954097 0.958792 0.958792 0.962932 0.962932 0.966585 0.966585 0.969796 0.969796 0.972592 0.972592 0.974983 0.974983  0.97697  0.97697  0.97854  0.97854 0.979679 0.979679  0.98037  0.98037 0.980602  1.01978  1.02002  1.02002  1.02074  1.02074  1.02193  1.02193  1.02358  1.02358  1.02567  1.02567   1.0282   1.0282  1.03117  1.03117   1.0346   1.0346  1.03853  1.03853  1.04302  1.04302  1.04816  1.04816  1.05408  1.05408  1.06096  1.06096  1.06906  1.06906  1.07875  1.07875  1.09062  1.09062  1.10559  1.10559   1.1252   1.1252  1.15238  1.15238  1.19364  1.19364  1.26837  1.26854  1.41752  1.43672  1.43943   1.4425  1.71227
     1.3 0.360076 0.545108 0.568994 0.570784  0.60098 0.650901 0.655428  0.75531 0.755616 0.812252 0.812262 0.846711 0.846711 0.870798 0.870798 0.888953 0.888953 0.903276 0.903276 0.914945 0.914945 0.924683 0.924683 0.932962 0.932962 0.940104 0.940104  0.94633  0.94633 0.951801 0.951801 0.956628 0.956628  0.96089  0.96089 0.964639 0.964639 0.967905 0.967905   0.9707   0.9707 0.973022 0.973022 0.974859 0.974859 0.976191 0.976191    0.977    0.977 0.977271  1.02326  1.02354  1.02354  1.02439  1.02439   1.0258   1.0258  1.02773  1.02773   1.0302   1.0302  1.03318  1.03318  1.03668  1.03668  1.04073  1.04073  1.04538  1.04538  1.05069  1.05069  1.05677  1.05677  1.06379  1.06379  1.07195  1.07195  1.08156  1.08156   1.0931   1.0931  1.10726  1.10726  1.12515  1.12515   1.1487   1.1487  1.18155  1.18156  1.23208  1.23209  1.32587  1.32618  1.48223  1.49665  1.53785  1.54242  1.81302
     1.4 0.365498 0.485063 0.513327 0.517242 0.547721  0.60706 0.613497 0.719705 0.720227 0.784854 0.784876 0.824167 0.824168 0.851592 0.851592 0.872288 0.872288 0.888645 0.888645 0.901994 0.901994  0.91315  0.91315 0.922649 0.922649  0.93085  0.93085 0.938009 0.938009 0.944304 0.944304 0.949864 0.949864 0.954776 0.954776 0.959099 0.959099 0.962867 0.962867 0.966094 0.966094 0.968776 0.968776 0.970897 0.970897 0.972436 0.972436 0.973371 0.973371 0.973685  1.02703  1.02736  1.02736  1.02835  1.02835  1.02998  1.02998  1.03224  1.03224  1.03511  1.03511  1.03859  1.03859  1.04267  1.04267   1.0474   1.0474  1.05283  1.05283  1.05904  1.05904  1.06616  1.06616  1.07437  1.07437  1.08394  1.08394  1.09524  1.09524  1.10882  1.10882  1.12553  1.12553   1.1467   1.1467  1.17469  1.17469  1.21402  1.21402  1.27537  1.27539    1.392  1.39253  1.62617  1.63486  1.64866  1.65517  1.90393
     1.5 0.368508 0.386368 0.408182 0.495223 0.530565 0.564911 0.573698 0.682875 0.683723 0.756228 0.756269 0.800554 0.800555 0.831408 0.831408 0.854722 0.854722 0.873185 0.873185  0.88828  0.88828 0.900918 0.900918 0.911693 0.911693 0.921009 0.921009  0.92915  0.92915 0.936315 0.936315 0.942649 0.942649 0.948249 0.948249 0.953182 0.953182 0.957484 0.957484  0.96117  0.96117 0.964234 0.964234 0.966659 0.966659 0.968419 0.968419 0.969489 0.969489 0.969847  1.03109  1.03147  1.03147  1.03261  1.03261   1.0345   1.0345   1.0371   1.0371  1.04042  1.04042  1.04443  1.04443  1.04915  1.04915  1.05462  1.05462   1.0609   1.0609  1.06809  1.06809  1.07634  1.07634  1.08587  1.08587  1.09699  1.09699  1.11014  1.11014  1.12597  1.12597   1.1455   1.1455  1.17033  1.17033  1.20331  1.20331     1.25     1.25    1.324  1.32404  1.46772  1.46857  1.77108  1.77998  1.86912  1.87135  1.97938
     1.6 0.289816 0.303574 0.369552 0.478882 0.519103   0.5253 0.536864 0.645289  0.64661 0.726547 0.726622 0.775997    0.776  0.81034  0.81034 0.836326 0.836326  0.85695  0.85695 0.873847 0.873847  0.88802  0.88802 0.900122 0.900122 0.910601 0.910601 0.919769 0.919769 0.927848 0.927848 0.934995 0.934995  0.94132  0.94132 0.946896 0.946896 0.951761 0.951761 0.955932 0.955932 0.959402 0.959402 0.962149 0.962149 0.964143 0.964143 0.965354 0.965354 0.965761  1.03545  1.03589  1.03589   1.0372   1.0372  1.03935  1.03935  1.04233  1.04233  1.04612  1.04612  1.05071  1.05071  1.05612  1.05612  1.06239  1.06239  1.06959  1.06959  1.07784  1.07784  1.08733  1.08733   1.0983   1.0983  1.11111  1.11111  1.12629  1.12629  1.14461  1.14461  1.16725  1.16725  1.19615  1.19615  1.23471  1.23471  1.28977  1.28978  1.37853  1.37861  1.55394  1.55527  1.90355   1.9153  2.03435  2.07452  2.21597
     1.7 0.206697 0.211867 0.369039 0.467856 0.488855 0.503593 0.512952 0.607473 0.609448 0.696003 0.696132 0.750628 0.750633 0.788488 0.788488 0.817175 0.817175 0.839997 0.839997 0.858738 0.858738  0.87449  0.87449 0.887964 0.887964 0.899649 0.899649 0.909885 0.909885 0.918915 0.918915 0.926913 0.926913 0.933998 0.933998 0.940248 0.940248 0.945706 0.945706 0.950387 0.950387 0.954283 0.954283 0.957369 0.957369  0.95961  0.95961 0.960972 0.960972 0.961429  1.04012  1.04062  1.04062   1.0421   1.0421  1.04454  1.04454  1.04792  1.04792  1.05223  1.05223  1.05745  1.05745   1.0636   1.0636  1.07072  1.07072  1.07892  1.07892  1.08833  1.08833  1.09916  1.09916  1.11169  1.11169  1.12635  1.12635  1.14375  1.14375  1.16479  1.16479  1.19087  1.19087  1.22427  1.22427  1.26908  1.26908  1.33363  1.33364  1.43958  1.43971  1.65149  1.65348  2.04373  2.05874  2.06526  2.10949  2.67016
     1.8 0.137452 0.141106 0.367311 0.455978 0.461472 0.474241  0.51143 0.569978 0.572827 0.664801 0.665016 0.724583 0.724592 0.765956 0.765956 0.797349 0.797349 0.822389 0.822389 0.843003 0.843003 0.860366 0.860366 0.875248 0.875248 0.888175 0.888175 0.899516 0.899516 0.909534 0.909534 0.918416 0.918416 0.926292 0.926292 0.933246 0.933246 0.939323 0.939323 0.944539 0.944539 0.948883 0.948883 0.952325 0.952325 0.954825 0.954825 0.956345 0.956345 0.956855  1.04509  1.04565  1.04565  1.04732  1.04732  1.05007  1.05007  1.05389  1.05389  1.05875  1.05875  1.06464  1.06464  1.07158  1.07158  1.07964  1.07964  1.08892  1.08892  1.09957  1.09957  1.11184  1.11184  1.12607  1.12607  1.14274  1.14274  1.16256  1.16256  1.18658  1.18658  1.21644  1.21644  1.25482  1.25482  1.30658  1.30658   1.3819  1.38191  1.50782  1.50804    1.761  1.76387  2.07106   2.1187  2.18845   2.2071  3.22813
      1.9 0.0798486 0.0933908  0.364645  0.426867  0.448957  0.458425  0.513193  0.533352  0.537326  0.633168  0.633512     0.698  0.698017  0.742852  0.742853  0.776931  0.776931  0.804188  0.804188  0.826689  0.826689  0.845689  0.845689  0.862007  0.862007  0.876206  0.876206  0.888683  0.888683   0.89972   0.89972  0.909517  0.909517  0.918214  0.918214    0.9259    0.9259  0.932622  0.932622  0.938396  0.938396  0.943206  0.943206   0.94702   0.94702  0.949792  0.949792  0.951477  0.951477  0.952043   1.05038     1.051     1.051   1.05287   1.05287   1.05596   1.05596   1.06023   1.06023   1.06568   1.06568   1.07229   1.07229   1.08009   1.08009   1.08915   1.08915   1.09958   1.09958   1.11158   1.11158   1.12542   1.12542   1.14148   1.14148   1.16033   1.16033   1.18278   1.18278   1.21005   1.21005   1.24405   1.24405   1.28792   1.28792   1.34743   1.34743   1.43493   1.43495   1.58397   1.58431    1.8828   1.88681   2.05494   2.10498   2.33388   2.35648   3.87934
        2 0.0384714 0.0642599  0.361262  0.401562  0.427726   0.45612    0.4981  0.503476  0.515494  0.601345  0.601877  0.671019  0.671049  0.719286  0.719287  0.756007  0.756007  0.785463  0.785463  0.809852  0.809852  0.830498  0.830498  0.848272  0.848272  0.863768  0.863768  0.877407  0.877407   0.88949   0.88949   0.90023   0.90023  0.909775  0.909775  0.918218  0.918218  0.925609  0.925609  0.931962  0.931962  0.937259  0.937259   0.94146   0.94146  0.944514  0.944514  0.946372  0.946372  0.946995   1.05597   1.05667   1.05667   1.05875   1.05875    1.0622    1.0622   1.06697   1.06697   1.07304   1.07304   1.08042   1.08042   1.08913   1.08913   1.09926   1.09926   1.11094   1.11094   1.12438   1.12438    1.1399    1.1399   1.15794   1.15794   1.17915   1.17915   1.20446   1.20446   1.23528   1.23528    1.2738    1.2738   1.32371   1.32371   1.39183   1.39183   1.49312   1.49315   1.66877    1.6693   2.01685   2.02228    2.0267   2.07765   2.47561   2.50242   4.61096
      2.1 0.0248876 0.0554208  0.357342  0.379986   0.41043  0.449745  0.464654  0.471726  0.513098  0.569587  0.570385  0.643781  0.643832  0.695368   0.69537  0.734663  0.734663  0.766281  0.766281  0.792543  0.792543  0.814839  0.814839  0.834079  0.834079  0.850888  0.850888  0.865711  0.865711  0.878863  0.878863   0.89057   0.89057  0.900986  0.900986   0.91021   0.91021  0.918292  0.918292  0.925245  0.925245  0.931046  0.931046  0.935649  0.935649  0.938997  0.938997  0.941034  0.941034  0.941718   1.06189   1.06267   1.06267   1.06498   1.06498   1.06879   1.06879   1.07409   1.07409   1.08084   1.08084   1.08903   1.08903   1.09872   1.09872   1.10999   1.10999     1.123     1.123   1.13799   1.13799   1.15532   1.15532    1.1755    1.1755   1.19926   1.19926   1.22766   1.22766   1.26233   1.26233    1.3058    1.3058   1.36234   1.36234      1.44   1.44001   1.55688   1.55694   1.76295   1.76376   2.00588   2.05564   2.16263    2.1698   2.60887   2.64008   5.40913
      2.2 0.0422895  0.061896  0.353031  0.361993   0.39689  0.432092  0.433349  0.442419  0.497879  0.538159  0.539322  0.616426  0.616509  0.671208  0.671212  0.712988  0.712988  0.746713  0.746713  0.774821  0.774821  0.798755  0.798755  0.819463  0.819463  0.837596  0.837596  0.853618  0.853618  0.867858  0.867858  0.880551  0.880551   0.89186   0.89186  0.901886  0.901886  0.910681  0.910681  0.918252  0.918252  0.924573  0.924573  0.929592  0.929592  0.933245  0.933245  0.935467  0.935467  0.936213   1.06814   1.06899   1.06899   1.07154   1.07154   1.07576   1.07576   1.08161   1.08161   1.08907   1.08907   1.09814   1.09814   1.10887   1.10887   1.12136   1.12136    1.1358    1.1358   1.15245   1.15245   1.17172   1.17172   1.19419   1.19419   1.22069   1.22069   1.25244   1.25244   1.29129   1.29129   1.34014   1.34014   1.40396   1.40396    1.4922    1.4922   1.62669   1.62677   1.86723    1.8684   2.02372   2.06961   2.31913   2.32834   2.72875   2.76451   6.25929
      2.3 0.0625451  0.074024  0.347397  0.348457  0.386895  0.396582   0.40442  0.415787  0.461876  0.507325  0.508973  0.589092  0.589225  0.646914  0.646921  0.691072  0.691072  0.726831  0.726831  0.756741  0.756741  0.782293  0.782293  0.804462  0.804462  0.823922  0.823922  0.841152  0.841152  0.856493  0.856493  0.870191  0.870191  0.882411  0.882411  0.893258  0.893258  0.902782  0.902782   0.91099   0.91099  0.917847  0.917847  0.923296  0.923296  0.927262  0.927262  0.929676  0.929676  0.930487   1.07471   1.07565   1.07565   1.07846   1.07846    1.0831    1.0831   1.08954   1.08954   1.09776   1.09776   1.10776   1.10776   1.11959   1.11959   1.13339   1.13339   1.14934   1.14934   1.16776   1.16776   1.18911   1.18911   1.21404   1.21404    1.2435    1.2435   1.27887   1.27887   1.32223   1.32223   1.37694   1.37694   1.44872   1.44872   1.54866   1.54867   1.70303   1.70316   1.98222   1.98388   2.11962   2.15884   2.48476   2.49634   2.83052   2.87087   7.14621
      2.4 0.0801661 0.0867371  0.335988   0.34345  0.343733  0.378001  0.380225  0.391953  0.404342  0.477341  0.479618  0.561916   0.56212  0.622593  0.622604  0.669002  0.669003  0.706707  0.706707  0.738362  0.738362  0.765499  0.765499  0.789114  0.789114  0.809896  0.809896  0.828338  0.828338   0.84479   0.84479  0.859505  0.859505  0.872652  0.872652  0.884336  0.884336  0.894607  0.894607  0.903466  0.903466  0.910875  0.910875  0.916765  0.916765  0.921054  0.921054  0.923666  0.923666  0.924544   1.08162   1.08265   1.08265   1.08573   1.08573   1.09082   1.09082   1.09789   1.09789   1.10691   1.10691   1.11789   1.11789    1.1309    1.1309   1.14607   1.14607   1.16364   1.16364   1.18396   1.18396   1.20754   1.20754   1.23511   1.23511   1.26774   1.26774     1.307     1.307   1.35525   1.35525   1.41632   1.41632   1.49679   1.49679   1.60967   1.60968   1.78642   1.78662    2.1084    2.1107   2.32927    2.3595    2.6574   2.67164   2.90994   2.95488   8.05391
      2.5 0.0951008 0.0985108  0.281387  0.327527   0.33446  0.338973  0.354136  0.370949  0.376634  0.448443  0.451514  0.535029  0.535336  0.598342  0.598362  0.646865  0.646866  0.686412  0.686412  0.719744  0.719744  0.748422  0.748422  0.773458  0.773458  0.795551  0.795551  0.815202  0.815202   0.83277   0.83277  0.848511  0.848511  0.862596  0.862596  0.875132  0.875132  0.886164  0.886164   0.89569   0.89569  0.903662  0.903662  0.910005  0.910005  0.914627  0.914627  0.917442  0.917442  0.918388   1.08887      1.09      1.09   1.09336   1.09336   1.09892   1.09892   1.10665   1.10665   1.11652   1.11652   1.12855   1.12855   1.14281   1.14281   1.15945   1.15945   1.17874   1.17874   1.20107   1.20107   1.22703   1.22703   1.25743   1.25743   1.29346   1.29346   1.33691   1.33691   1.39044   1.39044   1.45839   1.45839   1.54834   1.54834   1.67552   1.67554    1.8774   1.87771   2.24607   2.24917   2.67268   2.69258   2.83437   2.85158   2.96381   3.01322   8.96561
     2.6 0.107809 0.109049  0.22092 0.264463 0.321711 0.332805 0.334306 0.352734 0.375809 0.420838 0.424887  0.50856 0.509011 0.574259  0.57429 0.624743 0.624745 0.666017 0.666017 0.700945 0.700945 0.731111 0.731111 0.757534 0.757534 0.780919 0.780919 0.801772 0.801772 0.820455 0.820455 0.837226 0.837226 0.852259 0.852259 0.865657 0.865657 0.877464 0.877464 0.887669 0.887669 0.896217 0.896217 0.903023 0.903023 0.907985 0.907985 0.911008 0.911008 0.912024  1.09647   1.0977   1.0977  1.10136  1.10136  1.10742  1.10742  1.11585  1.11585  1.12662  1.12662  1.13975  1.13975  1.15533  1.15533  1.17353  1.17353  1.19465  1.19465  1.21913  1.21913  1.24762  1.24762  1.28104  1.28104  1.32072  1.32072  1.36866  1.36866  1.42787  1.42787  1.50327  1.50327  1.60354  1.60354   1.7465  1.74653  1.97654  1.97699  2.39528  2.39938   2.9906   3.0125  3.03295  3.04424  3.15239   3.1619  9.86386
     2.7 0.118417 0.118738 0.168352  0.20233 0.313933 0.318094 0.329897 0.337215 0.377271 0.394695 0.399925 0.482633 0.483279 0.550431  0.55048 0.602718  0.60272 0.645592 0.645592 0.682024 0.682024 0.713614 0.713614 0.741382 0.741382 0.766034 0.766034 0.788074 0.788074 0.807867 0.807867  0.82567  0.82567 0.841656 0.841656 0.855925 0.855925 0.868516 0.868516 0.879411 0.879411 0.888546 0.888546 0.895825 0.895825 0.901135 0.901135 0.904371 0.904371 0.905459  1.10442  1.10575  1.10575  1.10973  1.10973  1.11633  1.11633  1.12549  1.12549  1.13721  1.13721   1.1515   1.1515  1.16848  1.16848  1.18833  1.18833   1.2114   1.2114  1.23816  1.23816  1.26935  1.26935  1.30598  1.30598  1.34957  1.34957  1.40232  1.40232  1.46765  1.46765  1.55109  1.55109  1.66259  1.66259  1.82296  1.82301  2.08438  2.08503   2.5558   2.5611  2.99138  3.04881   3.1882  3.21215  3.75964  3.75978  9.67043
