0 58 43 6087
0.1 107 77 8954
0.2 108 79 9009
0.3 110 79 9033
0.4 111 82 9079
0.5 111 83 9105
0.6 112 85 9136
0.7 114 86 9172
0.8 113 87 9195
0.9 111 86 9325
1 113 87 9623
1.1 113 87 9745
1.2 113 87 9821
1.3 113 86 9859
1.4 112 84 9867
1.5 112 81 9894
1.6 112 83 9905
1.7 112 88 9928
1.8 112 89 9932
1.9 112 91 9924
2 112 91 9926
2.1 113 93 9927
2.2 113 94 9942
2.3 114 95 9942
2.4 113 93 9940
2.5 113 92 9936
2.6 114 91 9937
2.7 115 88 9932
2.8 116 89 9931
2.9 116 91 9935
3 115 93 9928
3.1 118 96 9927
3.2 117 97 9912
3.3 116 99 9907
3.4 117 97 9916
3.5 117 92 9912
3.6 115 94 9915
3.7 117 96 9910
3.8 116 96 9896
3.9 117 94 9896
4 116 95 9905
4.1 116 95 10110
4.2 116 96 10185
4.3 115 96 10246
4.4 117 87 10288
4.5 117 84 10318
4.6 115 91 10333
4.7 116 94 10357
4.8 111 82 10387
4.9 113 82 10413
5 112 84 10439
5.1 111 80 10440
5.2 108 82 10434
5.3 107 78 10446
5.4 107 79 10473
5.5 107 80 10483
5.6 106 77 10460
5.7 107 80 10450
5.8 106 79 10468
5.9 106 76 10482
6 104 76 10483
6.1 104 77 10452
6.2 103 76 10451
6.3 103 75 10456
6.4 102 76 10456
6.5 104 74 10456
6.6 103 77 10460
6.7 103 73 10463
6.8 102 73 10453
6.9 103 73 10462
7 103 75 10474
7.1 100 74 10475
7.2 101 74 10843
7.3 101 73 10879
7.4 101 74 10880
7.5 102 71 10891
7.6 104 74 10886
7.7 101 72 10892
7.8 99 73 10926
7.9 100 71 10906
8 101 72 10900
8.1 102 73 10910
8.2 98 71 10905
8.3 98 70 10902
8.4 99 71 10899
8.5 99 70 10891
8.6 99 71 10887
8.7 99 70 10864
8.8 100 71 10863
8.9 98 69 10859
9 97 70 10869
9.1 97 69 10860
9.2 98 70 10858
9.3 98 70 10851
9.4 99 70 10855
9.5 101 71 10839
9.6 99 69 10829
9.7 101 69 10819
9.8 100 70 10809
9.9 96 71 10804
