0 58 43 6096
0.1 107 77 8953
0.2 108 79 9006
0.3 110 79 9043
0.4 110 82 9079
0.5 112 84 9094
0.6 112 85 9143
0.7 114 86 9176
0.8 113 87 9190
0.9 111 86 9289
1 112 87 9610
1.1 113 87 9735
1.2 113 87 9818
1.3 113 87 9865
1.4 112 84 9876
1.5 112 81 9903
1.6 112 83 9906
1.7 113 88 9938
1.8 112 88 9938
1.9 112 91 9919
2 112 90 9919
2.1 113 93 9921
2.2 113 93 9926
2.3 114 94 9929
2.4 113 92 9933
2.5 113 92 9916
2.6 113 91 9909
2.7 115 88 9903
2.8 115 89 9915
2.9 116 91 9924
3 115 93 9920
3.1 117 96 9939
3.2 117 98 9903
3.3 116 98 9904
3.4 117 95 9905
3.5 116 92 9898
3.6 115 94 9906
3.7 117 97 9908
3.8 116 97 9909
3.9 117 94 9908
4 116 95 9905
4.1 116 95 10107
4.2 117 96 10188
4.3 115 97 10249
4.4 116 86 10269
4.5 117 83 10304
4.6 115 91 10336
4.7 115 94 10368
4.8 111 82 10398
4.9 113 82 10409
5 112 84 10427
5.1 111 80 10439
5.2 108 82 10450
5.3 107 78 10457
5.4 108 79 10453
5.5 107 80 10471
5.6 107 77 10471
5.7 107 80 10479
5.8 106 79 10477
5.9 106 75 10480
6 104 76 10450
6.1 105 77 10452
6.2 104 77 10446
6.3 103 75 10445
6.4 102 76 10446
6.5 104 75 10450
6.6 103 77 10458
6.7 103 74 10464
6.8 103 73 10462
6.9 103 73 10463
7 102 75 10453
7.1 100 74 10451
7.2 101 74 10824
7.3 101 73 10872
7.4 101 74 10889
7.5 102 71 10886
7.6 104 73 10886
7.7 101 72 10889
7.8 100 73 10980
7.9 100 71 10931
8 102 73 10907
8.1 100 73 10934
8.2 99 71 10928
8.3 98 70 10904
8.4 99 71 10905
8.5 99 70 10899
8.6 99 71 10880
8.7 99 70 10884
8.8 100 71 10889
8.9 98 70 10870
9 97 70 10864
9.1 97 69 10850
9.2 98 70 10848
9.3 98 70 10857
9.4 99 70 10863
9.5 101 71 10856
9.6 100 69 10827
9.7 100 69 10829
9.8 100 70 10840
9.9 96 71 10830
