0 59 44 6114
0.1 107 80 8973
0.2 108 82 9043
0.3 111 82 9092
0.4 112 85 9170
0.5 112 87 9206
0.6 113 89 9264
0.7 115 90 9284
0.8 114 91 9328
0.9 113 90 9464
1 114 91 9771
1.1 115 91 9916
1.2 115 91 9966
1.3 115 90 9990
1.4 113 88 10026
1.5 113 86 10039
1.6 114 87 10050
1.7 114 92 10053
1.8 113 92 10063
1.9 113 96 10063
2 115 96 10062
2.1 115 97 10064
2.2 114 98 10072
2.3 115 99 10059
2.4 115 96 10064
2.5 114 96 10106
2.6 115 95 10099
2.7 116 91 10065
2.8 116 92 10060
2.9 118 95 10082
3 116 97 10071
3.1 119 100 10061
3.2 118 101 10050
3.3 117 102 10051
3.4 118 98 10054
3.5 117 96 10057
3.6 116 98 10064
3.7 119 101 10074
3.8 120 101 10061
3.9 118 98 10061
4 118 99 10061
4.1 118 99 10258
4.2 118 99 10317
4.3 116 99 10361
4.4 118 90 10424
4.5 119 86 10456
4.6 117 95 10456
4.7 118 99 10500
4.8 112 86 10530
4.9 114 86 10562
5 113 87 10582
5.1 112 83 10590
5.2 109 85 10598
5.3 107 82 10615
5.4 109 82 10617
5.5 107 83 10623
5.6 107 81 10614
5.7 109 83 10625
5.8 107 82 10655
5.9 108 78 10610
6 105 79 10574
6.1 106 80 10602
6.2 105 79 10591
6.3 104 78 10576
6.4 103 79 10572
6.5 104 78 10556
6.6 104 80 10531
6.7 103 76 10506
6.8 103 76 10498
6.9 103 75 10493
7 103 77 10487
7.1 101 76 10507
7.2 102 76 10884
7.3 102 76 10911
7.4 102 77 10922
7.5 103 73 10937
7.6 105 76 10917
7.7 101 74 10903
7.8 100 75 10915
7.9 101 73 10919
8 101 75 10906
8.1 100 75 10910
8.2 98 73 10908
8.3 98 72 10896
8.4 99 73 10894
8.5 99 73 10892
8.6 98 73 10884
8.7 99 72 10877
8.8 101 73 10875
8.9 98 71 10869
9 97 72 10870
9.1 97 71 10854
9.2 98 72 10850
9.3 98 71 10843
9.4 99 72 10839
9.5 101 72 10837
9.6 100 70 10833
9.7 100 71 10829
9.8 100 72 10818
9.9 96 73 10813
