0.6 6 21
0.62 6 21
0.64 6 21
0.66 6 20
0.68 6 21
0.7 6 20
0.72 5 18
0.74 6 20
0.76 5 18
0.78 5 18
0.8 5 18
0.82 5 18
0.84 6 41
0.86 6 20
0.88 6 20
0.9 6 20
0.92 6 21
0.94 6 21
0.96 6 21
0.98 6 21
1 6 21
1.02 7 23
1.04 6 21
1.06 6 21
1.08 7 23
