0 58 7 6091
0.1 109 8 9142
0.2 109 9 9191
0.3 111 9 9212
0.4 112 9 9258
0.5 113 9 9282
0.6 114 9 9313
0.7 115 9 9333
0.8 115 9 9351
0.9 114 9 9468
1 115 9 9795
1.1 116 9 9944
1.2 115 10 10001
1.3 115 9 9999
1.4 114 9 10020
1.5 114 9 10070
1.6 114 9 10074
1.7 114 9 10084
1.8 114 9 10099
1.9 114 9 10087
2 114 10 10102
2.1 115 10 10110
2.2 115 10 10100
2.3 115 10 10102
2.4 115 10 10103
2.5 115 10 10085
2.6 115 10 10091
2.7 116 10 10080
2.8 117 10 10082
2.9 118 9 10095
3 117 9 10090
3.1 120 9 10085
3.2 119 10 10079
3.3 120 10 10091
3.4 119 10 10063
3.5 117 10 10052
3.6 117 10 10063
3.7 119 9 10065
3.8 118 9 10057
3.9 118 10 10046
4 118 9 10041
4.1 118 9 10248
4.2 118 9 10329
4.3 117 10 10382
4.4 119 10 10441
4.5 120 10 10469
4.6 118 10 10505
4.7 118 10 10529
4.8 113 9 10558
4.9 114 10 10569
5 114 9 10580
5.1 113 10 10580
5.2 110 9 10603
5.3 108 9 10615
5.4 109 9 10609
5.5 108 9 10625
5.6 108 9 10631
5.7 109 10 10638
5.8 108 10 10642
5.9 112 10 10643
6 106 10 10612
6.1 107 10 10590
6.2 105 9 10584
6.3 105 9 10601
6.4 103 9 10596
6.5 105 9 10587
6.6 104 9 10598
6.7 105 10 10595
6.8 104 9 10596
6.9 104 9 10611
7 104 9 10605
7.1 103 9 10608
7.2 103 9 10952
7.3 102 9 10992
7.4 102 9 11003
7.5 103 9 11007
7.6 105 9 10999
7.7 102 9 11005
7.8 101 9 11015
7.9 101 9 11005
8 102 9 11018
8.1 101 9 10999
8.2 100 10 10971
8.3 99 9 10990
8.4 100 9 10962
8.5 100 9 10962
8.6 100 9 10939
8.7 101 9 10923
8.8 101 9 10935
8.9 99 9 10918
9 97 9 10900
9.1 98 9 10896
9.2 99 9 10908
9.3 98 9 10866
9.4 99 9 10878
9.5 102 9 10864
9.6 101 9 10879
9.7 102 9 10848
9.8 101 9 10855
9.9 97 9 10848
