0.6 0.402813
0.62 0.38818
0.64 0.374846
0.66 0.362883
0.68 0.352339
0.7 0.343233
0.72 0.335553
0.74 0.329258
0.76 0.324282
0.78 0.320534
0.8 0.317909
0.82 0.31629
0.84 0.315552
0.86 0.315574
0.88 0.316236
0.9 0.317425
0.92 0.319039
0.94 0.320984
0.96 0.32318
0.98 0.325556
1 0.328051
1.02 0.330615
1.04 0.333204
1.06 0.335785
1.08 0.338329
